id,resourceType,title,description,startDate,endDate,lat,lon,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) Affected,Home(s) Affected,Building(s) Affected,Water vessel(s) affected,Government assistance,region
606,Disaster Event,Transport,"On 29 January 2001 a busload of school students collided with a truck at Nurjootpa. The driver of the bus died and up to 26 students were injured, three seriously.",2001-01-29,29/01/2001,-34.472175,138.99662,0,0,26,1,0,0,0,0,0,0,South Australia
607,Disaster Event,Transport,"On 24 October 2002, the passenger train 5AL8 collided with a car and a bus on the Salisbury Interchange controlled level crossing on Park Terrace Adelaide.  As the train approached the level crossing, the driver and co-driver saw stationary vehicles across the track. The train driver sounded the warning horn and applied the emergency brakes. Two cars were able to reverse clear of the track. However, a small sedan and the bus were unable to move because of other vehicles, though the driver of the sedan managed to jump out of the car and run to safety.&nbsp;  As a result of the accident four people were killed and 26 injured. The small sedan, car and bus were destroyed. In addition, two other vehicles were damaged. The locomotive and the first vehicle sustained minor damage. There was no derailment the of the rail vehicles.",2002-10-24,24/10/2002,-34.76373672,138.6423645,0,0,26,4,0,0,0,0,0,0,South Australia
608,Disaster Event,Hail,"On 22 January 1991 at 7 pm a damaging hail storm occurred in Adelaide; at the time it was one of the most severe storms on record. Hailstones reached 10 cm in diameter, causing damage to motor vehicles, roof tiles and windows resulting in water damage to many houses.  The Insurance Council of Australia estimated the 1991 damage at $30 million, with the 2011 estimated normalised cost of $112 million.",1991-01-22,22/01/1991,-34.9287262,138.5999451,0,0,0,0,30000000,0,2,0,0,0,South Australia
612,Disaster Event,Flood,"The combination of a high pressure system over the southern Tasman Sea and a trough over Queensland directed moist east to north-easterly winds across New South Wales. This generated patchy rain areas and isolated thunderstorms and heavy rain over the north of the state.  Minor to major flood warnings were issued for communities on the Mid North, Coffs Harbour and North Coast of New South Wales. There were reports of 300 mm falling in the space of three days in areas of the Bellinger River Valley and the Orara River catchment.  More than 2000 people were isolated by the rising floodwaters, with a number of road closures such as at the Pacific Highway and a caravan park in a low lying area evacuated.  From the 24 - 25 January New South Wales received almost 340 mm of rain. Overnight on the 24 January, the Tweed Valley saw heavy falls with 86 mm of rain at Couchy Creek, 100 mm at Numinbah and 100 mm at Bald Mountain.  Residents were isolated in the towns of Darkwood, near Coffs Harbour, the Thora and Kalang Valleys, and in Bellingen, on the Mid North Coast, where the flooded Bellinger River cut the town in two. More than a dozen homes and businesses in Bellingen were inundated. The Bellinger River at the Bellingen Bridge peaked at around 7 m, short of the 8.2 m that constitutes major flooding.  A landslide and waterfalls blocked the Waterfall Way between Dorrigo and Bellingen. Bellingen received 180 mm of rain in the 24 hours to 9 am on 27 January.  During this time the State Emergency Services received more than 1000 calls for assistance and over 50 flood rescues occurred.  By the beginning of February more than 16,500 people across the state were isolated, with the worst areas being Gunnedah and Wee Waa. Twenty-seven aircraft worked to supply those areas isolated.  On 5 February the Namoi River peaked at over 8 m in Gunnedah and the Mehi River near Moree reached more than 10.6 m, similar to the height reached in 1976 floods. Approximately 300 homes in Moree were inundated, and 1600 people were evacuated.  The concern became from floodwaters from Queensland moving downstream to northern areas of New South Wales such as Mungindi, Walgett, Bourke, Collarenebri and Brewarrina.  On 9 February, heavy rains caused flash flooding across western Sydney and the Illawarra, with the SES receiving approximately 450 calls for assistance.  On 20 February a similar event occurred with flash flooding across Sydney and the Illawarra prompting more than 300 requests for assistance to the SES. Terry Hills recorded 61 mm in an hour and Peakhurst recorded 26 mm in just ten minutes. Other suburbs affected included Banksia, Rockdale, Padstow Heights, Sylvania, Five Dock and Rosebery.  Up to 8000 people remained isolated for weeks in the north-west, receiving approximately 50 ton of daily deliveries such as medication, mail and food.  Heavy rains from the end of February to the beginning of March saw more than 75 per cent of New South Wales under water or threatened by floodwaters. Twenty-four hour rainfall totals to 9 am on 1 March reached up to 123 mm in Coolamon, 84 mm in Cootamundra, 83 mm in Broken Hill and widespread falls between 30 - 80 mm in the Illawarra district. Over 1700 people from the four towns of Bega, Eastgrove in Goulburn, Cooma and south-west Cowra were evacuated on 1-2 March.  Sydney's Warragamba Dam spilt at approx 6.53 pm on 2 March for the first time since 1998, causing authorities to cut power to 160 homes. The spillage prompted the evacuation of 1900 people from the Hawkesbury Nepean Valley area.The town of Pooncarie in western New South Wales received approximately 174 mm of rain and Ivanhoe 154 mm for the 48 hours to 9 am on Thursday, breaking two-day rainfall records.  In Towamba approximately 367 people were isolated following the closure of the Princes Highway.&nbsp;The SES responded to more than 740 requests for help as the large, slow-moving trough set in.&nbsp; Approximately 4600 people across the state were subject to evacuation orders and 2500 people were isolated, mostly on rural properties.  Approximately 9000 people were evacuated from Wagga Wagga and a state of emergency was declared as the town's flood levee was tested by a peak of 10.6 m on 6 March, risking inundation of more than 3000 properties.  Evacuations continued throughout the first week of March with approximately 236 people door knocked in the Lachlan River area, 600 people ordered to evacuate in Griffith, and flood evacuation orders issued for Forbes, Flowerdale, Urana, Barellan, Yenda, North Wagga, Gillenbah and parts of Gumly Gumly. The town of Forbes was cut in three by floodwaters, inundating dozens of businesses and homes in the CBD.More than 400,000 sandbags were distributed across New South Wales to protect communities from floodwaters.  The New South Wales Government declared 63 natural disaster zones during the February/March floods for the Albury, Balranald, Bathurst, Bega Valley, Berrigan, Bland Shire, Blacktown, Blayney, Bogan, Bombala, Boorowa, Broken Hill, Cobar, Cabonne, Carrathool, Central Darling, Conargo, Coolamon, Cooma-Monaro, Cootamundra, Corowa, Cowra, Forbes, Goulburn, Greater Hume, Griffith, Gundagai, Harden, Hawkesbury, The Hills, Hay, Jerilderie, Junee, Lachlan, Leeton, Lithgow, Lockhart, Mid-western, Murray, Murrumbidgee, Narrandera, Narromine, Oberon, Palerang, Parkes, Penrith, Queanbeyan, Shellharbour, Shoalhaven, Snowy River, Temora,&nbsp;Tumbarumba ,Tumut, Mid Western Regional, Unincorporated Area of NSW, Upper Hunter, Upper Lachlan, Urana, Wagga Wagga, Weddin, Wentworth, Wollongong, Yass and Young local government areas.  Approximately 30 towns across the state's north-east were inundated, leaving 1000 properties isolated.&nbsp;Almost 2000 homes were flooded and more than 17,000 people requested emergency assistance.  On 12 March the Insurance Council of Australia stated that insurers had already received claims totalling more than $64 million from flood-affected homeowners in Victoria and New South Wales. Insurers received 8,200 claims across the declared catastrophe zone.&nbsp;On 31 January one person drowned when they attempted to drive through floodwaters 1.6 m deep.  On 4 March one person died and two others were admitted to hospital with hypothermia and severe bruising after their four wheel drive was caught in a swollen causeway near Braidwood in the Southern Tablelands.  On 9 March one person was found dead in floodwaters north of Bourke, and their vehicle partially submerged in a causeway.  To date the Australian Government Disaster Recovery Payments total approximately $17,256,000 allocated to 14,834 claimants&nbsp; affected in the northern part of the state and&nbsp;$29,991,000 was allocated&nbsp;to pay over 28,860 claimants affected by flood in the southern New South Wales region.  &nbsp;  The Insurance Council of Australia estimated the 2012 damage at $108.2 million which incorporated figures for both New South Wales and Victoria.  Further information will be provided when available.",2012-01-24,13/03/2012,-30.29301643,153.1159363,0,0,0,3,108212000,0,0,0,0,47247000,New South Wales
613,Disaster Event,Flood,"From 24 January 2012, south-east Queensland experienced very high rainfall across the region with totals up to 200 mm recorded in a 24 hour period.&nbsp; Floods occurred in some areas and homes were evacuated, power outages occurred and several roads were closed as the heavy rain continued.  The State Emergency Service (SES) received approximately 500 requests for assistance between midnight and 4 pm across south-east Queensland. The SES efforts focused on the north side of Brisbane, in Boondall, Zillmere, Herston and Aspley. Most requests for assistance were for minor damage to properties and general and storm damage.&nbsp;On 24 January, evacuation centres were opened at Narangba and Deception Bay, north of Brisbane. Twelve homes were evacuated as a precaution at Burpengary, north of Brisbane, and another dozen homes were flooded further north on the Sunshine Coast. Power was cut to approximately 9500 homes and businesses across the south-east. Overnight Upper Springbrook recorded some of the heaviest rain falls, with 193 mm in the 12 hours to 6 am. Lower Springbrook recorded 173 mm, Upper Tallebudgera 142 mm and 127 mm at Mt Tamborine. Brisbane city and suburbs had between 80 and 120 mm of rain and Caloundra on the Sunshine Coast recorded 271 mm in just ten hours.  Thirteen dams across south-east Queensland began spilling water to cope with the deluge, which included 220 mm falls over 30 hours in some parts.  Council run Australia Day events planned for the Moreton Bay Region and for the Gold Coast's Evandale Parklands were forced to cancel due to the heavy rain.  The State Emergency Services received more than 650 calls for assistance on the morning of 27 January.   On 3 February a state of emergency was declared in Mitchell and approximately a quarter of the population was evacuated.. The Queensland Government requested assistance from the Australian Defence Force to provide aerial support and aid evacuations. The Maranoa River reached 9.85 m, breaking its 1956 record peak of 9.26 m. Almost half the population took refuge in a sports complex and when the flood threatened to isolate the complex helicopters were sent in to air-lift people to safety.  By 4 February the Warrego River in Charleville reached 7.7 m and over 280 homes were inundated when floodwaters in Roma peaked at 8.35 m. Approximately 50 per cent of homes experienced some form of inundation. More than 700 homes or businesses in the region needed assistance, and more than 440 were damaged with approximately 288 properties affected in Mitchell and 290 affected in Roma. One hundred and twenty Australian Defence Force soldiers assisted with the clean up in these regions.  On 5 February mandatory evacuations were ordered for St George after it was predicted the Balonne River would peak at up to 15 m. With more than 2600 people from a population of 3000 evacuated, it was Queensland&rsquo;s largest evacuation in history. The Balonne River in St George passed its previous record of 13.48 m, peaking at 13.93 m, but the township remained protected by its 14.5 m levee with damage restricted to the 50 homes. St George also faced pollution problems as floodwaters damaged the local sewerage treatment plant, posing a major public health risk.  At the beginning of March, a category one cyclone off the south-east coast caused further flooding and six evacuation centres were opened across the coast to assist evacuated and displaced people.  The National Disaster Relief and Recovery Arrangements (NDRRA) identified the Local Government Areas of Aurukun, Burdekin, Burke, Cairns, Carpentaria, Cassowary Coast, Charters Towers, Cook, Doomadgee, Hinchinbrook, Kowanyama, Mackay, Mapoon, Mornington, Napranum, Northern Peninsula, Palm Island, Pormpuraaw, Tablelands, Townsville City, Torres Strait Islands and Yarrabah as natural disaster zones. To date the Australian Government Disaster Recovery Payments total approximately $11,749,000 allocated to 10,293 claimants.  On 3 January one person died when their car was swept off a causeway into floodwaters in Roma. Another person died on 5 March after being swept away by waters near Gympie, north of Brisbane.  The Insurance Council of Australia estimated the preliminary 2012 damage at $124.7 million.  Further information will be provided when available.  &nbsp;  &nbsp;",2012-01-24,13/03/2012,-23.51173782,148.1609344,0,0,0,2,124688000,0,0,0,0,11749000,Queensland
615,Disaster Event,Flood,"Heavy rain began in Victoria on 26 February 2012. A severe weather warning for flash flooding was issued for most of the state, including the South West, North Central, Northern Country, Wimmera, Mallee, Central, West and South Gippsland and North-East forecast districts.  The State Emergency Service (SES) responded to 650 calls for help across the state on the last days of February following heavy rain and thunderstorms. There was flash flooding and minor building damage across the state after rainfalls of between 50 and 100 mm. In towns such as Seymour there was 120 mm of rain causing flash flooding and road closures. Shops in the main street of Chiltern were flooded after 94 mm of rain fell. The Goulburn Valley Highway was closed north of Seymour due to rainfall. Broken Weir near Benalla recorded the highest rainfall with 167 mm. Castlemaine received 50 mm of rain in a 90 minute period. Police said 11 homes and six shops were flooded.  State Emergency Service (SES) crews were also kept busy dealing with flash flooding at Yarrawonga, Cobram and Shepparton. In addition they had over 350 calls for help in Melbourne, with the hardest hit areas including Brimbank, Doncaster, Emerald and Malvern. There were 89 calls for help in the Ballarat area when storms dumped almost 60 mm of rain. The Daylesford Hospital had some minor flooding, and streets and at least one building were flooded in the area.  On 1 March 2012, the Bureau of Meteorology issued a Severe Weather Warning for heavy rain for residents in the Northern Country, East Gippsland and North East forecast districts.  Broken Creek&nbsp;broke its banks&nbsp;and flooded the town of&nbsp;Numurkah, north of Shepparton.&nbsp;Numurkah Base Hospital and the adjoining Karinya Nursing Home both experienced flooding, with&nbsp;patients and residents evacuated.&nbsp;Flood waters peaked on 5 March and slowly receded with a State Emergency Service spokeswoman saying it would take at least a week for the water to recede completely. Approximately 40 homes and businesses were damaged. The hospital was later delared unsalvagable and limited services resumed from a temporary tent facility, followed by longstanding portables.  Locals and the SES in Nathalia constructed a temporary metal levee with thousands of sandbags, 750 m in length along the banks of Broken Creek, in an attempt to protect the town. Nathalia's temporary levee was purchased after floods hit the town in 1993; it has not been used until this event and it supplements a permanent levee around much of the Nathalia stretch of Broken Creek. Notwithstanding the levee the SES still issued an evacuation order for the town of Nathalia as some doubt existed as to the levees ability to contain the flood waters.  Flooding of Broken Creek, which flanks Nathalia, peaked on 9 March at 3.25 m. The town's evacuation notice was lifted 15 March 2012 and the metal levee dismantled on 20 March 2012.  To date the Australian Government Disaster Recovery Payments total approximately $7,773,000 allocated to 6897 claimants.  The Insurance Council of Australia estimated the 2012 damage at $108.2 million which incorporated figures for both New South Wales and Victoria.",2012-02-26,15/03/2012,-36.12789154,141.9927979,0,0,0,0,108212000,0,0,0,0,7773000,Victoria
616,Disaster Event,Cyclone,"Cyclone Herbie occurred 21 May 1988 in the Carnarvon and Denham area rapidly accelerating to the south-east at speeds reaching 75 km per hour before passing over Denham in the early morning.  The cyclone caused structural damage along the coast from Carnarvon to Denham along with damage to banana plantations at Carnarvon and the grounding of a 30,000 ton freighter, the Korean Star, near Cape Cuvier. A storm surge of around 2 m occurred at Denham, inundating the foreshore. Several fishing vessels were stranded along the main street when water levels subsided. As the cyclone moved inland, severe dust storms occurred on its northern side, while by contrast rainfall totals greater than 100 mm caused flooding. The Greenough and Irwin Rivers burst their banks flooding houses, especially in Dongara.  The Insurance Council of Australia estimated the 1988 damage at $20 million, with the 2011 estimated normalised cost of $117 million.",1988-05-21,22/05/1988,-24.88456726,113.6291885,0,0,0,0,20000000,0,0,0,0,0,Western Australia
624,Disaster Event,Environmental,"In the summer of 1972 - 1973 it is estimated that 99 people died as a result of a heatwave.  Mortality during heatwaves can be difficult to measure, as deaths tend to occur from exacerbations of chronic medical conditions as well as direct heat related illness, particularly in the frail and elderly. Excess mortality provides a measure of impact, but does not provide information specifically on underlying cause of death (Victorian Government, January 2009 Heatwave in Victoria: an Assessment of Health Impacts).  It is imperative that heatwaves are included in the disaster information, however, for reasons outlined above accurate statistics as to the actual numbers of deaths and injuries in most instances cannot be provided.",1972-12-01,28/02/1973,-34.20612335,142.1361389,0,0,0,99,0,0,0,0,0,0,Queensland;New South Wales;Australian Capital Territory;South Australia;Western Australia;Northern Territory;Tasmania;Victoria
627,Disaster Event,Bushfire,"On 8 January 2003, a combination of extreme weather conditions (high temperatures of above 37 &ordm;C, low humidity, lightning strikes and strong gusty winds) caused multiple bushfires to break out in the Kosciuszko and Namadgi National parks surrounding Canberra.  On 18 January, two fire fronts combined to create a 25 km fire front and wind gusts of up to 65 km per hour propelled the fire towards Canberra. The Chief Minister declared a state of emergency at 2.45 pm and the firestorm hit the outer streets of Duffy at approximately 3 pm, and soon reached the suburbs of Rivett, Chapman, Kambah, Higgins, Hawker and Cook.  Four people were killed by the fires, more than 435 people&nbsp;were injured and there were 5000 evacuations. Approximately 160,000 hectares were burnt which equated to almost 70 per cent of the ACT's pasture, forests and nature parks including Namadgi National Park, Tidbinbilla Nature Reserve and all government pine forest west of the Murrumbidgee River Stromlo pine plantation. There were approximately 488 houses destroyed and many more were damaged.  The Chief Minister and Cabinet Inquiry into the Operational Response to the January 2003 bushfires made 61 recommendations.  The Insurance Council of Australia estimated the 2003 damage at $350 million, with the 2011 estimated normalised cost of $660 million.",2003-01-18,19/01/2003,-35.34656525,149.035675,0,0,435,4,350000000,0,0,0,0,0,Australian Capital Territory
2029,Disaster Event,Flood,"Commencing 4 June 2012, up to 200 mm of rain fell in eastern Victoria, breaking daily rainfall records for June at 23 locations across the state, mainly Gippsland. Many Gippsland locations received a month's rainfall in one day. Up to 100 residents in low-lying parts of Traralgon evacuated their homes when the Traralgon Creek flooded, 45 homes were flooded.  The main road through the region, the Princes Highway, was closed between Rosedale and Traralgon and also east of Orbost due to flood.&nbsp;Wind gusts of up to 150 km per hour brought down trees and blocked parts of the South Gippsland and Monaro highways.  Major flood warnings were issued for the Avon, Macalister, Mitchell, Thomson, Tanjil and Buchan Rivers and the Traralgon Creek. The Yallourn coal mine flooded when the Morwell River burst its banks on early June impacting on coal conveyers and therefore the operation of electricity generators. The operator TRUenergy announced it should be able to restore three of the plant's four generators by the end of June.  The State Emergency Service received 1200 requests for assistance across the state including 450 calls for trees that had fallen and blocked traffic.  Early estimates of flood damage are being assessed, but damage to council infrastructure alone is expected to exceed $10 million. The Department of Human Services paid out Government grants totaling $125,000 to flood-affected residents.  The Victorian Governments Deputy Premier Peter Ryan announced emergency flood assistance grants. Adults are entitled to $480 and children $240, up to a total of $1200.  A media release by the then Federal Attorney-General, Nicola Roxon on 28 June 2012 stated that Victorians affected by flooding in South-Eastern Metropolitan Melbourne and West Gippsland on 22-24 June 2012&nbsp;would be able to get financial assistance in the five local government areas of Baw Baw, Bass Coast, Cardinia, Latrobe and South Gippsland.  By 22 June water levels were beginning to recede and it was expected to take months for a full recovery to occur.Insurance cost is currently unavailable and will be provided later.  Image: Air Observer David Young, Department of Sustainability &amp; Environment",2012-06-04,22/06/2012,-38.20797348,146.7443848,0,0,0,0,0,0,0,0,0,0,Victoria
2118,Disaster Event,Severe Storm,"Southern Western Australia experienced a number of widespread storms over a week commencing with a tornado hitting the Perth suburbs of Dianella and Morley on 7 June 2012. The tornado uprooted trees, brought down power lines, and lifted roofs from buildings. Reportedly the tornado only lasted approximately 10 minutes, but the winds up to 125 km per hour caused damage expected to be worth millions of dollars.  A further storm hit 10 June with winds of up to 140 km per hour lashing the south-west. Hundreds of power lines, street light wires and service wires came down in the storm. Some residents were warned they maybe without electricity for up to a week after more than 110,000 homes were affected. The weather bureau described the storm as a 'once in a decade' event.  In Bunbury, cars, buildings and infrastructure were damaged. Residents reported damage to houses, downed power lines, and debris spread across roads.  The State Emergency Service received hundreds of calls for help, mostly for damaged roofs and powerlines.  A man died after falling from a storm damaged roof south of Perth.  On 12 June, a third severe storm hit southern Western Australia in a week. Winds up to 113 km per hour, thunder and heavy rain caused power outages to 34,000 properties throughout the state. The storm hit the Perth metropolitan area at approximately 9.30 pm (AWST), bringing wind gusts of 107 km per hour as well as heavy rain and thunder for most of the night.  The Fire and Emergency Services Authority (FESA) answered more than 118 calls for help.  There was no major damage from the third storm.  Insurance cost will be provided when available.",2012-06-07,13/06/2012,-31.95048714,115.8570099,0,0,0,1,0,0,0,0,0,0,Western Australia
2184,Disaster Event,Shipwreck,"On 16 April 2009, Suspected Illegal Entry Vessel 36 (SIEV 36), exploded and sank near Ashmore Island after being detained by Australian Border Protection personnel. Five people died and dozens sustained injuries and burns. Medical evacuations occurred to Australia for hospital treatment of the injured.&nbsp; In brief, the Coroner&rsquo;s report into this incident concluded the explosion was caused by a passenger or passengers deliberately igniting petrol that was spilt into the bilge when a group of passengers mistakenly believed they were to be returned to Indonesia. The passengers planned to set fire to SIEV 36 to cripple it and ensure that they could not be returned. The Coroner found at least three passengers were involved in the plan to set fire to the vessel.",2009-04-16,16/04/2009,-11.6952734,125.9033203,0,0,24,5,0,0,0,0,1,0,Outside Australia
2799,Disaster Event,Landslide,"On 27 September 1996 a landslide occurred at Cowaramup Bay near Gracetown, in the south-west of Western Australia. Approximately 30 tonnes of rock and sand fell from a limestone cliff onto people situated below who were spectators at a school surf carnival. Nine people were killed and a further three injured.",1996-09-27,27/09/1996,-33.85794449,114.9841995,0,0,3,9,0,0,0,0,0,0,Western Australia
2954,Disaster Event,Transport,"In September 1973, a tour bus travelling through the Snowy Mountains crashed en route to the Tumut Ponds Dam. The bus rolled over several times before crashing over a dam wall into the cold waters of the reservoir located approximately 300 miles south of Sydney. Overall 18 people died and 21 were injured.",1973-09-01,01/09/1973,-35.96446228,148.4091644,0,0,21,18,0,0,0,0,0,0,New South Wales
3159,Disaster Event,Bushfire,"On 7- 8 June 2000, a routine control burn at Chase National Park, Mount Ku-ring-gai, north of Sydney, took place to reduce the risk of bushfire damage to nearby residential properties. The burn was undertaken by National Park Wildlife Service officers. On 8 June, the fire suddenly flared and of the seven staff members, three lost their lives and four others were seriously injured with one person later dying in hospital as a result of injuries sustained.  A full coronial investigation took place to determine the cause of the incident. The Coronial Inquiry began on Monday 16 July 2001, and the Coroner gave her findings on Friday 14 December 2001. Seventeen recommendations were made by the Coroner including implementing a more stringent control burn planning process, providing staff with better equipment, communications and knowledge of topographical conditions.",2000-06-07,08/06/2000,-33.65177917,151.1330872,0,0,3,4,0,0,0,0,0,0,New South Wales
3301,Disaster Event,Flood,"Between 10 -14 March 2011, the central and eastern Kimberley regions of Western Australia experienced extremely heavy rainfall, with more than 700 mm falling during the month over the Kimberley Plateau, caused by an active monsoon trough. A further slow moving tropical low caused extensive flood damage to infrastructure across the Fitzroy, Ord and Pentecost River catchments areas.  A number of towns in the Kimberley region broke their highest March rainfall records including Warmun, Yulmbu and Gibb River.  In the east Kimberley town of Warmun up to 500 people were evacuated when the town's 76 houses were either destroyed or deemed uninhabitable through flood inundation.&nbsp;Within days more than 290 members of the Warmun community were evacuated to the Ord Stage II Camp (Garrjang) in Kununurra.  The Western Australian state government immediately pledged the initial sum of $500,000 to contribute toward the rebuilding of the town. The state government further contributed $15 million to construct a 200 bed temporary accommodation for the community. The federal government committed to reimburse 50 per cent of the cost through the National Disaster Relief and Recovery Arrangements.&nbsp;  The Department of Housing allocated $9.5 million to repair the damaged roads and create new roads to the newly built replacement homes. The town also received more than $8 million from the federal government to help with recovery. The funding would be provided over two years under the Community Development Employment Projects program. Funds were allocated towards projects to enhance the economic and social development of the community, such as rebuilding and creating opportunities for locals to develop work skills to contribute to their community.  The Insurance Council of Australia did not provide insurance loss figures for this event. In terms of government spend on recovery certainly more than $10 million was spent on the flood.",2011-03-10,14/03/2011,-17.01690102,128.2159424,0,0,0,0,0,0,0,0,0,0,Western Australia
3315,Disaster Event,Environmental,"The Big Dry was a period of drought that commenced in 1996, worsening in 2002 and 2007 with Australia finally being declared drought free in April 2012.  Southern areas of Victoria and South Australia and north-eastern area of Tasmania starting experiencing periods of rainfall deficiency in 1996. Conditions improved temporarily in these states by around 1999-2000 when the south-west of Western Australia and southern Queensland commenced experiencing rainfall deficiencies.  By August 2002 severe rainfall deficiencies developed across much of eastern Australia following poor autumn and early winter rains. Parts of south-west Western Australia were deficient in growing season rainfall for the third successive year. All states were affected. January 2003 was one of the driest months on record. Most of Queensland, New South Wales, Victoria and parts of Northern Territory, South Australia and Western Australia were affected. In February, Queensland and New South Wales received some relieving rainfall; however June rains were still well below average.  In January 2004 the Bureau of Meteorology announced 18 month rainfall deficiencies in part of eastern and northern Australia. This made it to 23 months by June. In general the south-east areas of Australia received below average rainfall for most of the last eight year period. Good rains in November removed or decreased rainfall deficiencies over many areas, with some deficiencies persisting in southern parts of Western Australia and central Queensland.  The year 2005 saw rainfall deficiencies in South Australia, New South Wales, Victoria and Tasmania. Victoria and South Australia had the driest autumn on record. Good rains in October and November improved conditions in Queensland. In the years 2006-2007, Australia experienced an El Nino event. June 2006 saw poor to record low autumn rains for the sixth year in south-eastern Australia. A distinct turn for the worse occurred in August when near total failure of late winter and spring rains occurred. In June 2007 some easing of severe drought conditions had occurred from autumn rains in New South Wales, north-west Victoria, Tasmania, southern parts of South Australia. Some areas of east Queensland, southern Victoria (near Melbourne) and west Western Australia missed out. May 2008 was the driest May on record and rainfall deficiencies were evident for a 12 month period in eastern South Australia, southern Northern Territory and parts of Victoria and Western Australia.  November 2008 rainfall was above to very much above average over much of Australia. The rain largely cleared short-term rainfall deficiencies, especially in the Northern Territory, South Australia and Western Australia; however, average to below average falls in western Victoria and south-eastern South Australia maintained deficiencies in these areas.  The autumn of 2010 was the first autumn with above average rainfall since 2000 in Victoria and the Murray Darling Basin. Serious to severe rainfall deficiency continued in the western area of Western Australia, some shortfall in southern Tasmania and north-eastern New South Wales. Due to excessively dry soils significant rain was required to alleviate the shortage of water across the country resulting from prolonged drought conditions.  December 2010 saw Australia record the wettest spring for the months of September to November with an average of 163 mm of rain beating the previous record by 23 mm. The widespread above average rainfall again missed the south-west corner of Western Australia which experienced a record dry year. Northern and eastern parts of the country continued to receive above to very much above average rainfall, with Queensland, New South Wales and the Northern Territory all recording their wettest spring on record. All states recorded above average rainfall for spring, with all states except Tasmania recording totals placing them in their ten wettest springs on record.  Despite the above average rainfall by mid-2010 water storages had still not returned to pre-drought levels. Irrigated industries such as the Murray-Darling Basin were particularly affected where water storage levels fell to 17 per cent of capacity in 2003 and remained below pre-drought levels until late 2011.  By mid-2010 the Australian Government had paid approximately $4.4 billion in direct drought assistance to affected farmers.  The Federal Government declared Australia drought-free for the first time in more than ten years in April 2012.",1996-01-01,04/01/2012,-28.61345863,148.8867188,0,0,0,0,0,0,0,0,0,0,Queensland;New South Wales;Australian Capital Territory;Victoria;South Australia;Western Australia;Outside Australia;Northern Territory;Tasmania
3413,Disaster Event,Bushfire,"In early January 2013 up to 40 fires were burning throughout Tasmania in hot windy conditions. The main fire that started near Forcett caused significant damage to local townships, particularly Dunalley, east of Hobart, where more than half of the town&rsquo;s buildings and a primary school were destroyed. Other significant fire fronts were located at Lake Repulse and Bicheno.  The Forcett fire was first reported in bushland outside the town heading towards Dunalley, on Thursday 3 January 2013 at approximately 2.00 pm. The fire escaped containment lines the following afternoon fanned by strong winds and burned towards the coast at several points. More than 100 properties were destroyed and 2500 hectares of land were burnt by the afternoon of 6 January. At least 80 properties were either damaged or destroyed in Dunalley and nearby Boomer Bay, approximately 20 houses were destroyed at Murdunna and 40 per cent of structures were lost at Connelly&rsquo;s Marsh. The fire threatened the town of Taranna and on 14 January 2013 a Victorian volunteer firefighter was killed when undertaking back burning operations in the vicinity. An estimated 24,000 hectares were burnt in the fire and at its peak the perimeter of the fire approximated 200 km.  Thousands of locals and tourists were stranded as a result of the Forcett bushfire which effectively cut the Tasman Peninsula off from the rest of the state. The peninsula's main access road, the Arthur Highway, was closed from 4&nbsp;to 13 January. People converged on Port Arthur to await evacuation by sea or road and due to shortages of food and other supplies, the community arranged for a fleet of boats to make deliveries to those stranded on the peninsula. Two private catamaran operators in Hobart were asked by police to help evacuate people from the Nubeena jetty.&nbsp; Evacuees were then taken to Hobart where they were met by relatives and friends or taken in by volunteers.  The Highway was partially opened on 11 January to allow stranded people and supplies to get through and was eventually opened to general traffic on 13 January.  Community refuges were established at the Sorrell Memorial Hall, Nubeena Community Centre, Bicheno Community Hall and Swansea Football Ground. There was also a Recovery Centre established at City Hall, Hobart.  The electricity company, Aurora, reported approximately 300 electricity poles were destroyed on the Tasman Peninsula, consequently power outages are expected to be an issue for a considerable time.  Australian Government Disaster Recovery Payments were made available to residents in the south-east and east of Tasmania, covering the affected local government areas of Sorell, Tasman and Glamorgan-Spring Bay. Other grants made available were immediate cash assistance grants, housing assistance grants, Aurora energy assistance and clean-up and assistance grants. A first stage recovery payment from the Red Cross Appeal Distribution Committee was distributed, providing $3000 per adult and $1000 per child by late January. The Department of Human Services has allocated over $7,845,000&nbsp;to cover approximately 6900 claims.  The Insurance Council of Australia advised as at 1 February 2013 that 1783 insurance claims had been received with losses estimated at $86.7 million, about 85 per cent of these related to property, seven per cent for domestic vehicles, with the balance consisting of smaller claims for other losses.  The fire at Lake Repulse burnt more than 12,000 hectares and threatened the towns of Ellendale Ouse, Karanja, Westerway and Hamilton. Police allege it was started by an unattended campfire. The fire burnt for up to two weeks and was handed back to regional firefighters when conditions eventually improved. The other significant fire front was at Bicheno and Coles Bay where up to 15 properties were lost.  These fires were described as the worst in almost half a century. On 14 January a Tasmanian Bushfire Recovery Taskforce was established and the state moved to recovery mode. The taskforce estimated that rebuilding communities could take up to two years, with contractors expected to start clearing damaged properties by the end of January.  Further information will be provided about the Tasmanian fires and resulting damage when available.",2013-01-03,14/01/2013,-42.87797546,147.8100586,1000,0,0,1,87100000,0,0,212,0,7845400,Tasmania
